Date,Time,Temperature,Humidity,Moisture,Luminance
2023-06-18,13:00:21,20.92,49.66,0.232,116.61
2023-06-18,13:15:21,21.04,50.23,0.231,164.45
2023-06-18,13:30:21,21.15,50.92,0.231,217.23
2023-06-18,13:45:21,21.19,51.36,0.23,278.16
2023-06-18,14:00:21,21.3,51.59,0.231,400.46
2023-06-18,14:15:21,21.43,51.37,0.23,341.77
2023-06-18,14:30:21,21.43,52.2,0.231,65.1033
2023-06-18,14:45:21,21.48,51.95,0.231,62.5514
2023-06-18,15:00:21,21.51,51.63,0.23,68.8724
2023-06-18,15:15:21,21.51,51.6,0.232,75.6638
2023-06-18,15:30:21,21.52,51.61,0.231,79.574
2023-06-18,15:45:21,21.55,51.65,0.232,82.4199
2023-06-18,16:00:21,21.52,51.66,0.231,74.3467
2023-06-18,16:15:21,21.53,51.55,0.23,69.3958
2023-06-18,16:30:21,21.52,51.63,0.231,72.4416
2023-06-18,16:45:21,21.51,51.6,0.231,55.96
2023-06-18,17:00:21,21.49,51.81,0.231,55.1132
2023-06-18,17:15:21,21.47,51.81,0.231,52.1027
2023-06-18,17:30:21,21.47,51.85,0.231,50.4974
2023-06-18,17:45:21,21.43,51.03,0.23,169.01
2023-06-18,18:00:21,21.39,47.69,0.229,145.53
2023-06-18,18:15:21,21.28,46.95,0.229,137.16
2023-06-18,18:30:21,21.21,46.38,0.229,127.08
2023-06-18,18:45:21,21.18,45.77,0.229,66.5557
2023-06-18,19:00:21,21.09,45.83,0.229,95.3971
2023-06-18,19:15:21,21.01,45.96,0.228,66.832
2023-06-18,19:30:21,20.94,46.14,0.228,38.0494
2023-06-18,19:45:21,20.85,46.3,0.227,48.1689
2023-06-18,20:45:21,20.55,46.09,0.227,27.783
2023-06-18,21:45:21,20.8,45.99,0.224,10.052
2023-06-18,22:45:21,20.86,48.02,0.223,0.0031
2023-06-18,23:45:21,20.64,48.73,0.223,0.0056
2023-06-19,0:45:21,20.49,49.74,0.222,0.0046
2023-06-19,1:45:21,20.4,50.41,0.221,0.0031
2023-06-19,2:45:21,20.29,50.84,0.221,0.0031
2023-06-19,3:45:21,20.19,51.15,0.221,0.0025
2023-06-19,4:45:21,20.16,51.26,0.22,0.1598
2023-06-19,5:45:21,20.11,51.47,0.219,7.6056
2023-06-19,6:45:21,20.11,51.66,0.22,32.441
2023-06-19,7:45:21,20.16,52.06,0.219,62.3688
2023-06-19,8:00:21,20.18,52.34,0.219,28.5643
2023-06-19,8:15:21,20.18,52.39,0.219,39.6395
2023-06-19,8:30:21,20.3,53.28,0.219,60.9714
2023-06-19,8:45:21,20.36,52.72,0.219,51.0674
2023-06-19,9:00:21,20.39,52.69,0.219,48.3834
2023-06-19,9:15:21,20.4,52.52,0.218,73.197
2023-06-19,9:30:21,20.45,53.35,0.218,52.2317
2023-06-19,9:45:21,20.57,52.79,0.218,56.3767
2023-06-19,10:00:21,20.69,52.51,0.218,56.569
2023-06-19,10:15:21,20.9,52.95,0.218,52.6613
2023-06-19,10:30:21,21.01,52.31,0.218,44.2529
2023-06-19,10:45:21,21.09,51.89,0.218,57.1072
2023-06-19,11:00:21,21.19,51.94,0.219,57.963
2023-06-19,11:15:21,21.25,51.58,0.217,123.13
2023-06-19,11:30:21,21.39,51.47,0.217,113.38
2023-06-19,11:45:21,21.46,51.41,0.218,107.04
2023-06-19,12:00:21,21.53,51.16,0.217,85.6716
2023-06-19,12:15:21,21.22,57.43,0.397,92.04
2023-06-19,12:30:21,21.12,56.34,0.411,61.4329
2023-06-19,12:45:21,21.16,56.36,0.42,93.1661
2023-06-19,13:00:21,21.2,56.2,0.421,120.85
2023-06-19,13:15:21,21.29,56.09,0.423,99.3602
2023-06-19,13:30:21,21.39,55.25,0.423,85.8656
2023-06-19,13:45:21,21.48,54.92,0.424,77.5807
2023-06-19,14:00:21,21.67,54.21,0.426,100.62
2023-06-19,14:15:21,21.7,53.54,0.427,98.5546
2023-06-19,14:30:21,21.77,53.54,0.426,85.701
2023-06-19,14:45:21,21.86,53.28,0.425,92.1219
2023-06-19,15:00:21,21.78,52.95,0.427,91.8397
2023-06-19,15:15:21,21.7,52.58,0.428,49.686
2023-06-19,15:30:21,21.65,52.59,0.427,39.5547
2023-06-19,15:45:21,21.52,52.54,0.429,22.2793
2023-06-19,16:00:21,21.44,52.73,0.429,32.9103
2023-06-19,16:15:21,21.35,52.84,0.429,38.3434
2023-06-19,16:30:21,21.27,53.06,0.429,39.1078
2023-06-19,16:45:21,21.2,53.23,0.429,35.8621
2023-06-19,17:00:21,21.19,53.23,0.429,29.7057
2023-06-19,17:15:21,21.11,53.36,0.429,29.3705
2023-06-19,17:30:21,21.15,54.27,0.429,38.7315
2023-06-19,17:45:21,21.2,55.11,0.428,43.5825
2023-06-19,18:00:21,21.26,55.31,0.427,46.0874
2023-06-19,18:15:21,21.31,54.04,0.428,30.1291
2023-06-19,18:30:21,21.39,54.33,0.427,45.076
2023-06-19,18:45:21,21.44,54.67,0.428,40.9307
2023-06-19,19:00:21,21.49,53.87,0.428,22.4152
2023-06-19,19:15:21,21.47,53.91,0.428,29.0908
2023-06-19,19:30:21,21.47,53.63,0.429,21.5062
2023-06-19,19:45:21,21.48,53.57,0.427,16.7213
2023-06-19,20:45:21,21.44,53.45,0.429,2.3873
2023-06-19,21:45:21,21.43,54.3,0.43,9.8967
2023-06-19,22:45:21,21.52,53.49,0.431,0.6245
2023-06-19,23:45:21,21.4,53.13,0.431,0.1232
2023-06-20,0:45:21,21.21,53.36,0.432,0.0065
2023-06-20,1:45:21,20.9,53.85,0.433,0.0031
2023-06-20,2:45:21,20.65,54.39,0.431,0.0031
2023-06-20,3:45:21,20.52,54.92,0.43,0.0056
2023-06-20,4:45:21,20.39,55.26,0.431,0.0627
2023-06-20,5:45:21,20.36,55.61,0.431,4.7354
2023-06-20,6:45:21,20.25,55.62,0.432,18.6921
2023-06-20,7:45:21,20.55,56.67,0.431,34.5892
2023-06-20,8:00:21,20.61,55.76,0.43,31.66
2023-06-20,8:15:21,20.69,55.92,0.431,25.2172
2023-06-20,8:30:21,20.66,55.89,0.431,50.6963
2023-06-20,8:45:21,20.7,55.9,0.431,41.2267
2023-06-20,9:00:21,20.72,55.8,0.433,46.7837
2023-06-20,9:15:21,20.71,56.21,0.432,63.0803
2023-06-20,9:30:21,20.81,56.99,0.431,50.7706
2023-06-20,9:45:21,20.96,56.64,0.432,62.1056
2023-06-20,10:00:21,21.07,56.2,0.432,61.9683
2023-06-20,10:15:21,21.18,55.47,0.433,93.7037
2023-06-20,10:30:21,21.24,55.31,0.431,93.225
2023-06-20,10:45:21,21.35,54.73,0.432,110.6
2023-06-20,11:00:21,21.46,55.02,0.433,105.94
2023-06-20,11:15:21,21.53,54.55,0.431,57.0125
2023-06-20,11:30:21,21.6,54.08,0.432,51.9439
2023-06-20,11:45:21,21.67,54.19,0.432,49.7154
2023-06-20,12:00:21,21.67,53.75,0.433,59.923
2023-06-20,12:15:21,21.68,53.18,0.432,84.4309
2023-06-20,12:30:21,21.72,52.98,0.433,72.4709
2023-06-20,12:45:21,21.77,52.81,0.432,90.4579
2023-06-20,13:00:21,21.79,53.11,0.433,66.4381
2023-06-20,13:15:21,21.84,54.09,0.432,92.4571
2023-06-20,13:30:21,21.92,54.34,0.432,86.1537
2023-06-20,13:45:21,21.98,54.23,0.434,56.1951
2023-06-20,14:00:21,22.03,53.87,0.433,46.0051
2023-06-20,14:15:21,22.08,54.02,0.433,60.2347
2023-06-20,14:30:21,22.13,53.97,0.434,54.5781
2023-06-20,14:45:21,22.12,53.61,0.434,47.7867
2023-06-20,15:00:21,22.15,53.17,0.434,81.5497
2023-06-20,15:15:21,22.04,52.72,0.436,71.0363
2023-06-20,15:30:21,22,52.53,0.435,92.4982
2023-06-20,16:00:21,21.81,51.74,0.434,62.4926
2023-06-20,16:15:21,21.83,53.25,0.435,50.9913
2023-06-20,16:30:21,21.85,52.67,0.435,49.7095
2023-06-20,16:45:21,21.82,52.03,0.436,42.0596
2023-06-20,17:00:21,21.79,51.84,0.435,45.5112
2023-06-20,17:15:21,21.78,51.61,0.434,60.6463
2023-06-20,17:30:21,21.77,52.3,0.436,120.74
2023-06-20,17:45:21,21.72,52.6,0.435,127.19
2023-06-20,18:00:21,21.67,53.03,0.437,122.55
2023-06-20,18:15:21,21.65,52.9,0.435,54.8427
2023-06-20,18:30:21,21.55,52.92,0.435,33.2925
2023-06-20,18:45:21,21.44,52.76,0.435,41.5716
2023-06-20,19:00:21,21.4,52.83,0.435,46.8812
2023-06-20,19:15:21,21.3,52.87,0.435,51.8087
2023-06-20,19:30:21,21.25,53.22,0.435,36.2443
2023-06-20,19:45:21,21.23,53.51,0.435,37.5203
2023-06-20,20:45:21,21.07,54.2,0.436,6.0073
2023-06-20,21:45:21,21.14,55.62,0.436,10.3474
2023-06-20,22:45:21,21.38,54.86,0.434,0.0056
2023-06-20,23:45:21,21.18,55.05,0.435,0.001
2023-06-21,0:45:21,20.99,55.23,0.436,0.004
2023-06-21,1:45:21,20.87,55.31,0.435,0.0065
2023-06-21,2:45:21,20.72,55.44,0.435,0.0025
2023-06-21,3:45:21,20.64,55.67,0.435,0.0065
2023-06-21,4:45:21,20.5,55.72,0.433,0.074
2023-06-21,5:45:21,20.44,55.77,0.434,5.1566
2023-06-21,6:45:21,20.65,56.7,0.432,17.8001
2023-06-21,7:45:21,20.77,56.47,0.432,5.7572
2023-06-21,8:00:21,20.81,56.28,0.432,4.5248
2023-06-21,8:15:21,20.86,56.21,0.43,13.0142
2023-06-21,8:30:21,20.96,56.77,0.43,29.9174
2023-06-21,8:45:21,21,56.23,0.43,30.586
2023-06-21,9:00:21,20.97,56.3,0.431,23.0765
2023-06-21,9:15:21,20.93,56.01,0.432,19.3047
2023-06-21,9:30:21,20.87,55.85,0.432,12.0101
2023-06-21,9:45:21,20.89,56.47,0.431,25.2
2023-06-21,10:00:21,20.97,57.21,0.43,36.5103
2023-06-21,10:15:21,21.08,57.38,0.431,55.5162
2023-06-21,10:30:21,21.19,57.02,0.43,62.4387
2023-06-21,10:45:21,21.24,56.73,0.43,79.3309
2023-06-21,11:00:21,21.39,56.69,0.429,106.45
2023-06-21,11:15:21,21.45,56.61,0.428,107.6
2023-06-21,11:30:21,21.53,56.52,0.429,97.7549
2023-06-21,11:45:21,21.64,56.35,0.429,46.5343
2023-06-21,12:00:21,21.67,56.22,0.428,54.7722
2023-06-21,12:15:21,21.7,55.95,0.429,50.0858
2023-06-21,12:30:21,21.72,55.35,0.429,59.7349
2023-06-21,12:45:21,21.72,55.11,0.428,46.4049
2023-06-21,13:00:21,21.71,55.26,0.43,151.66
2023-06-21,13:15:21,21.79,55.51,0.428,97.8667
2023-06-21,13:30:21,21.82,55.7,0.429,129.72
2023-06-21,13:45:21,21.86,55.51,0.43,92.5394
2023-06-21,14:00:21,21.85,54.99,0.43,62.2868
2023-06-21,14:15:21,21.76,54.85,0.43,49.5096
2023-06-21,14:30:21,21.7,54.62,0.431,84.4426
2023-06-21,14:45:21,21.64,54.5,0.431,66.1735
2023-06-21,15:00:21,21.57,54.72,0.431,105.43
2023-06-21,15:15:21,21.15,56.2,0.431,175.21
2023-06-21,15:30:21,21.14,55.73,0.431,83.2549
2023-06-21,15:45:21,21.04,56.31,0.432,75.9931
2023-06-21,16:00:21,21.03,57.42,0.43,79.0801
2023-06-21,16:30:21,20.99,56.63,0.429,97.4492
2023-06-21,16:45:21,21.06,57.2,0.429,124.02
2023-06-21,17:00:21,21.07,57.08,0.429,92.5571
2023-06-21,17:15:21,21.06,55.26,0.427,78.2451
2023-06-21,17:30:21,21,57.14,0.428,44.8232
2023-06-21,17:45:21,21,58.01,0.426,31.4991
2023-06-21,18:00:21,20.93,57.88,0.424,55.3837
2023-06-21,18:15:21,20.88,57.97,0.425,40.4543
2023-06-21,18:30:21,20.8,57.11,0.426,42.7417
2023-06-21,18:45:21,20.79,57.17,0.423,66.2852
2023-06-21,19:00:21,20.91,58.63,0.423,73.0766
2023-06-21,19:15:21,21.26,57.45,0.422,74.4643
2023-06-21,19:30:21,21.46,56.91,0.421,32.3929
2023-06-21,19:45:21,21.55,56.43,0.422,52.5378
2023-06-21,20:45:21,21.69,55.74,0.422,12.0028
2023-06-21,21:45:21,21.52,55.15,0.423,0.169
2023-06-21,22:45:21,21.26,55.44,0.424,0
2023-06-21,23:45:21,21.08,56,0.424,0.004
2023-06-22,0:45:21,20.87,56.31,0.424,0.0031
2023-06-22,1:45:21,20.67,56.59,0.425,0.0031
2023-06-22,2:45:21,20.48,56.7,0.423,0.0007
2023-06-22,3:45:21,20.34,56.77,0.422,0.0031
2023-06-22,4:45:21,20.17,56.88,0.421,0.1031
2023-06-22,5:45:21,20.04,57.05,0.419,5.1024
2023-06-22,6:45:21,20.01,57.39,0.419,11.9827
2023-06-22,7:45:21,20.23,57.79,0.417,34.9701
2023-06-22,8:00:21,20.23,57.86,0.417,29.7859
2023-06-22,8:15:21,20.26,57.66,0.417,36.7884
2023-06-22,8:30:21,20.43,58.29,0.416,41.9099
2023-06-22,8:45:21,20.49,57.87,0.415,46.0376
2023-06-22,9:00:21,20.61,57.62,0.414,48.9894
2023-06-22,9:15:21,20.69,57.32,0.413,52.5914
2023-06-22,9:30:21,20.77,57.22,0.412,55.8434
2023-06-22,9:45:21,20.81,56.84,0.412,28.7567
2023-06-22,10:00:21,20.91,57.72,0.413,72.0314
2023-06-22,10:15:21,21.02,57.45,0.412,79.1552
2023-06-22,10:30:21,21.19,57.67,0.41,81.1544
2023-06-22,10:45:21,21.29,57.35,0.41,89.6077
2023-06-22,11:00:21,21.41,57.43,0.41,100.13
2023-06-22,11:15:21,21.54,57.03,0.409,119.44
2023-06-22,11:30:21,21.61,56.34,0.409,147.28
2023-06-22,11:45:21,21.69,57.11,0.41,144.3
2023-06-22,12:00:21,21.77,57.12,0.409,120.89
2023-06-22,12:15:21,21.86,56.84,0.409,99.0486
2023-06-22,12:30:21,21.92,55.93,0.408,77.8041
2023-06-22,12:45:21,21.95,55.91,0.409,65.9207
2023-06-22,13:00:21,22.08,55.67,0.409,81.9789
2023-06-22,13:15:21,22.22,56.2,0.409,127.6
2023-06-22,13:30:21,22.36,55.37,0.408,174.46
2023-06-22,13:45:21,22.5,55.44,0.408,246.95
2023-06-22,14:00:21,22.68,55.67,0.408,357.52
2023-06-22,14:15:21,22.83,55.27,0.407,461.34
2023-06-22,14:30:21,22.79,55.49,0.408,56.6597
2023-06-22,14:45:21,22.76,55.33,0.41,46.1815
2023-06-22,15:00:21,22.76,54.97,0.409,45.764
2023-06-22,15:15:21,22.71,55.02,0.411,45.3406
2023-06-22,15:30:21,22.63,55.23,0.412,44.8644
2023-06-22,15:45:21,22.57,55.15,0.413,44.7879
2023-06-22,16:00:21,22.48,55.32,0.414,44.9761
2023-06-22,16:15:21,22.44,55.31,0.414,44.6821
2023-06-22,16:30:21,22.41,54.99,0.414,55.2308
2023-06-22,16:45:21,22.4,55.82,0.415,45.7111
2023-06-22,17:00:21,22.37,56.03,0.414,44.6997
2023-06-22,17:15:21,22.27,55.92,0.415,43.3826
2023-06-22,17:30:21,22.26,55.85,0.415,41.6656
2023-06-22,17:45:21,22.21,55.8,0.414,39.9899
2023-06-22,18:00:21,22.19,55.69,0.414,37.926
2023-06-22,18:15:21,22.14,55.63,0.415,35.9444
2023-06-22,18:30:21,22.12,54.9,0.416,33.563
2023-06-22,18:45:21,22.11,55.22,0.416,31.0757
2023-06-22,19:00:21,22.08,55.62,0.416,28.0005
2023-06-22,19:15:21,22.05,55.03,0.415,25.2604
2023-06-22,19:30:21,22.01,54.76,0.415,23.4833
2023-06-22,19:45:21,21.99,55.39,0.415,19.4144
2023-06-22,20:45:21,21.85,55.18,0.416,7.8017
2023-06-22,21:45:21,21.69,55.57,0.415,0.1778
2023-06-22,23:45:21,21.4,56.08,0.414,0.0016
2023-06-23,0:45:21,21.29,56.5,0.412,0.0022
2023-06-23,1:45:21,21.18,56.79,0.411,0.0031
2023-06-23,2:45:21,21.07,57.04,0.41,0.0016
2023-06-23,3:45:21,20.92,56.95,0.41,0.0022
2023-06-23,4:45:21,20.73,57.04,0.409,0.1209
2023-06-23,5:45:21,20.64,57.31,0.407,5.2861
2023-06-23,6:45:21,20.59,57.48,0.406,13.1383
2023-06-23,7:45:21,20.6,57.6,0.406,28.7784
2023-06-23,8:00:21,20.64,57.85,0.405,33.2832
2023-06-23,8:15:21,20.64,58.09,0.405,50.2238
2023-06-23,8:30:21,20.82,59.96,0.402,55.3287
2023-06-23,8:45:21,20.91,58.62,0.404,51.5461
2023-06-23,9:00:21,20.95,58.13,0.403,50.1813
2023-06-23,9:30:21,20.98,57.85,0.403,65.2576
2023-06-23,9:45:21,21.15,58.62,0.402,70.5842
2023-06-23,10:00:21,21.27,59.02,0.401,74.6705
2023-06-23,10:15:21,21.45,58.78,0.4,75.4777
2023-06-23,10:30:21,21.55,58.07,0.399,73.226
2023-06-23,10:45:21,21.59,57.59,0.4,77.5143
2023-06-23,11:00:21,21.6,57.29,0.4,92.0867
2023-06-23,11:15:21,21.65,56.97,0.4,111.29
2023-06-23,11:30:21,21.64,56.89,0.4,135.1
2023-06-23,11:45:21,21.66,57.08,0.401,132.72
2023-06-23,12:00:21,21.68,56.96,0.401,109.86
2023-06-23,12:15:21,21.69,56.87,0.401,90.6872
2023-06-23,12:30:21,21.71,56.66,0.402,72.0829
2023-06-23,12:45:21,21.68,56.75,0.401,63.9744
2023-06-23,13:00:21,21.74,56.58,0.401,79.0801
2023-06-23,13:15:21,21.85,57.22,0.4,117.95
2023-06-23,13:30:21,21.97,56.83,0.4,162.09
2023-06-23,13:45:21,22.04,55.62,0.4,233.07
2023-06-23,14:00:21,22.16,55.11,0.4,336.23
2023-06-23,14:15:21,22.28,54.67,0.399,445.9
2023-06-23,14:30:21,22.24,54.69,0.399,59.3292
2023-06-23,14:45:21,22.19,54.81,0.399,59.7055
2023-06-23,15:00:21,22.19,55.08,0.401,60.5287
2023-06-23,15:15:21,22.17,55.14,0.4,59.4526
2023-06-23,15:30:21,22.19,55.4,0.402,59.2292
2023-06-23,15:45:21,22.15,55.47,0.401,59.2468
2023-06-23,16:00:21,22.16,55.55,0.402,59.3292
2023-06-23,16:15:21,22.14,55.44,0.402,57.183
2023-06-23,16:30:21,22.15,55.84,0.402,55.0368
2023-06-23,16:45:21,22.17,56.23,0.401,54.8251
2023-06-23,17:00:21,22.26,62.7,0.401,52.9318
2023-06-23,17:15:21,22.36,60.77,0.402,52.2673
2023-06-23,17:30:21,22.35,59.03,0.402,60.6816
2023-06-23,17:45:21,22.38,57.61,0.402,58.6295
2023-06-23,18:00:21,22.38,56.84,0.401,53.9608
2023-06-23,18:15:21,22.44,57.96,0.401,48.4982
2023-06-23,18:30:21,22.41,58.58,0.402,43.4003
2023-06-23,18:45:21,22.4,58.33,0.4,46.305
2023-06-23,19:00:21,22.4,58.72,0.401,43.3238
2023-06-23,19:15:21,22.43,59.41,0.401,37.8201
2023-06-23,19:30:21,22.41,59.78,0.4,37.3968
2023-06-23,19:45:21,22.45,60.09,0.4,32.681
2023-06-23,20:45:21,22.36,57.66,0.4,10.9299
2023-06-23,21:45:21,22.37,56.93,0.398,11.8963
2023-06-23,22:45:21,22.46,57.37,0.397,0.0056
2023-06-23,23:45:21,22.37,56.8,0.397,0.0031
2023-06-24,0:45:21,22.21,56.9,0.397,0.004
2023-06-24,1:45:21,22.04,56.84,0.395,0.0025
2023-06-24,2:45:21,21.84,56.47,0.393,0.0031
2023-06-24,3:45:21,21.69,56.03,0.394,0.0046
2023-06-24,4:45:21,21.45,55.55,0.39,0.0748
2023-06-24,5:45:21,21.27,55.26,0.389,5.1799
2023-06-24,6:45:21,21.21,55.52,0.389,16.7611
2023-06-24,7:45:21,21.11,54.93,0.387,40.5917
2023-06-24,8:00:21,21.02,54.5,0.387,53.8552
2023-06-24,8:15:21,20.95,54.34,0.388,64.2919
2023-06-24,8:30:21,20.95,54.39,0.387,83.8066
2023-06-24,8:45:21,20.91,54.39,0.388,83.3721
2023-06-24,9:00:21,20.9,54.49,0.387,72.1946
2023-06-24,9:15:21,20.85,54.07,0.388,69.7897
2023-06-24,9:30:21,20.85,54.3,0.387,78.4568
2023-06-24,9:45:21,20.84,53.74,0.387,82.2435
2023-06-24,10:00:21,20.8,53.57,0.386,95.744
2023-06-24,10:15:21,20.83,53.8,0.384,104.39
2023-06-24,10:30:21,20.99,54.18,0.383,100.72
2023-06-24,10:45:21,21.05,54.42,0.381,110.6
2023-06-24,11:00:21,21.18,54.5,0.381,118.95
2023-06-24,11:15:21,21.23,54.71,0.38,86.5829
2023-06-24,11:30:21,21.27,54.87,0.379,66.7203
2023-06-24,11:45:21,21.4,55.04,0.379,49.9388
2023-06-24,12:00:21,21.43,54.97,0.379,56.7537
2023-06-24,12:15:21,21.38,54.8,0.379,71.5478
2023-06-24,12:30:21,21.37,54.93,0.379,88.0412
2023-06-24,12:45:21,21.36,55.27,0.38,61.5695
2023-06-24,13:00:21,21.33,55.29,0.379,68.4726
2023-06-24,13:15:21,21.27,55.26,0.38,64.1743
2023-06-24,13:30:21,21.22,55.46,0.379,80.3032
2023-06-24,13:45:21,21.23,55.5,0.379,92.6218
2023-06-24,14:00:21,21.18,55.58,0.38,126.07
2023-06-24,14:15:21,21.2,55.55,0.379,108.69
2023-06-24,14:30:21,21.21,55.64,0.379,123.01
2023-06-24,14:45:21,21.19,54.89,0.379,145.39
2023-06-24,15:00:21,21.22,54.44,0.378,136.49
2023-06-24,15:15:21,21.21,54.67,0.378,140.66
2023-06-24,15:30:21,21.28,55.88,0.379,119.73
2023-06-24,15:45:21,21.3,55.98,0.379,130.77
2023-06-24,16:00:21,21.41,56.09,0.378,165.47
2023-06-24,16:15:21,21.62,55.79,0.376,157.97
2023-06-24,16:30:21,21.69,55.24,0.374,134.68
2023-06-24,16:45:21,21.74,54.23,0.375,172.5
2023-06-24,17:00:21,21.83,54.02,0.374,136.3
2023-06-24,17:15:21,21.91,54.69,0.373,102.82
2023-06-24,17:30:21,22.07,56.39,0.373,67.5318
2023-06-24,17:45:21,22.19,56.65,0.371,69.8132
2023-06-24,18:00:21,22.26,55.08,0.371,61.2931
2023-06-24,18:15:21,22.35,54.88,0.369,56.4597
2023-06-24,18:30:21,22.43,53.98,0.369,53.8784
2023-06-24,18:45:21,22.48,53.87,0.369,50.7091
2023-06-24,19:00:21,22.52,52.75,0.368,48.6981
2023-06-24,19:15:21,22.52,52.24,0.368,48.751
2023-06-24,19:30:21,22.54,51.78,0.369,43.6766
2023-06-24,19:45:21,22.48,51.42,0.367,37.8672
2023-06-24,20:45:21,22.2,52,0.368,9.4681
2023-06-24,21:45:21,22.06,54.49,0.368,0.1467
2023-06-24,22:45:21,21.84,55.25,0.367,0.0035
2023-06-24,23:45:21,21.71,55.68,0.367,0.0031
2023-06-25,0:45:21,21.51,55.87,0.366,0.0025
2023-06-25,1:45:21,21.39,56.31,0.365,0
2023-06-25,2:45:21,21.2,56.31,0.364,0.0022
2023-06-25,3:45:21,20.99,56.29,0.363,0.0046
2023-06-25,4:45:21,20.78,56.32,0.361,0.0908
2023-06-25,5:45:21,20.66,56.38,0.361,6.4272
2023-06-25,6:45:21,20.54,56.61,0.36,11.22
2023-06-25,7:45:21,20.62,56.81,0.357,27.5588
2023-06-25,8:00:21,20.63,56.91,0.357,30.6099
2023-06-25,8:15:21,20.62,57.33,0.356,37.1771
2023-06-25,8:30:21,20.64,57.61,0.358,42.2792
2023-06-25,8:45:21,20.64,57.8,0.358,46.3088
2023-06-25,9:00:21,20.69,57.96,0.357,60.2866
2023-06-25,9:15:21,20.81,58.2,0.355,53.2236
2023-06-25,9:30:21,20.91,59.24,0.356,55.0562
2023-06-25,9:45:21,21.05,58.87,0.355,57.7347
2023-06-25,10:00:21,21.14,58.88,0.355,60.5467
2023-06-25,10:15:21,21.19,58.63,0.353,64.9961
2023-06-25,10:30:21,21.22,58.27,0.355,72.169
2023-06-25,10:45:21,21.23,58.15,0.354,81.1143
2023-06-25,11:00:21,21.26,58.1,0.354,92.0278
2023-06-25,11:15:21,21.3,57.93,0.353,110.43
2023-06-25,11:30:21,21.34,58,0.354,132.99
2023-06-25,11:45:21,21.36,57.68,0.354,131.62
2023-06-25,12:00:21,21.4,57.5,0.354,110.21
2023-06-25,12:15:21,21.53,58.13,0.354,91.3575
2023-06-25,12:30:21,21.58,57.65,0.354,73.5529
2023-06-25,12:45:21,21.62,57.55,0.354,63.2982
2023-06-25,13:00:21,21.67,57.38,0.355,77.3514
2023-06-25,13:15:21,21.71,57.03,0.355,121.73
2023-06-25,13:30:21,21.85,56.84,0.354,167.42
2023-06-25,13:45:21,21.93,57.23,0.354,231.06
2023-06-25,14:00:21,22.05,56.37,0.354,329.92
2023-06-25,14:15:21,22.17,55.44,0.354,487.33
2023-06-25,14:30:21,22.16,55.28,0.354,56.7067
2023-06-25,14:45:21,22.14,56.08,0.355,54.9368
2023-06-25,15:00:21,22.13,56.12,0.356,54.584
2023-06-25,15:15:21,22.13,55.89,0.356,63.1747
2023-06-25,15:30:21,22.11,55.99,0.355,62.0986
2023-06-25,15:45:21,22.12,55.78,0.356,62.5926
2023-06-25,16:00:21,22.1,55.68,0.356,71.095
2023-06-25,16:15:21,22.1,55.64,0.356,104.83
2023-06-25,16:30:21,22.16,55.7,0.355,115.08
2023-06-25,16:45:21,22.17,55.74,0.356,116.56
2023-06-25,17:00:21,22.15,55.66,0.355,73.4471
2023-06-25,17:15:21,22.14,55.38,0.356,56.4833
2023-06-25,17:30:21,22.13,55.36,0.355,51.2736
2023-06-25,17:45:21,22.13,55.26,0.356,62.3103
2023-06-25,18:00:21,22.13,55.12,0.356,80.3267
2023-06-25,18:15:21,22.21,55.47,0.355,62.1163
2023-06-25,18:30:21,22.25,55.47,0.352,43.9353
2023-06-25,18:45:21,22.22,55.53,0.353,37.3556
2023-06-25,19:00:21,22.18,55.33,0.355,43.8001
2023-06-25,19:15:21,22.22,55.67,0.354,49.3156
2023-06-25,19:30:21,22.28,56.01,0.353,41.4893
2023-06-25,19:45:21,22.37,56.45,0.352,36.6165
2023-06-25,20:45:21,22.54,56.66,0.35,14.7809
2023-06-25,21:45:21,22.91,58,0.345,9.6079
2023-06-25,22:45:21,23.08,58.79,0.346,1.3637
2023-06-25,23:45:21,22.75,58.12,0.347,0.004
2023-06-26,0:45:21,22.48,57.49,0.344,0.0056
2023-06-26,1:45:21,22.3,57.31,0.344,0
2023-06-26,2:45:21,22.09,57.31,0.344,0.0031
2023-06-26,3:45:21,21.88,57.28,0.343,0.0031
2023-06-26,4:45:21,21.73,57.27,0.341,0.0779
2023-06-26,5:45:21,21.52,57.22,0.341,5.4761
2023-06-26,6:45:21,21.4,57.19,0.339,12.8993
2023-06-26,7:45:21,21.66,59.52,0.337,29.0119
2023-06-26,8:00:21,21.71,58.9,0.336,31.2512
2023-06-26,8:15:21,21.85,59.3,0.336,47.1686
2023-06-26,8:30:21,22.02,61.03,0.336,41.9891
2023-06-26,8:45:21,22.01,59.4,0.335,46.3026
2023-06-26,9:00:21,22.01,59.17,0.335,49.6791
2023-06-26,9:15:21,21.94,58.95,0.334,53.6408
2023-06-26,9:30:21,21.95,58.57,0.335,56.7614
2023-06-26,9:45:21,21.9,58.38,0.334,56.5033
2023-06-26,10:00:21,21.59,58.6,0.336,61.2875
2023-06-26,10:15:21,21.62,58.76,0.334,65.7467
2023-06-26,10:30:21,21.7,58.39,0.333,72.1275
2023-06-26,10:45:21,21.81,60.2,0.332,80.5034
2023-06-26,11:00:21,21.9,60.98,0.332,91.324
2023-06-26,11:15:21,21.88,59.75,0.332,105.87
