,eventDate,qcFlagCode,value,timeSeriesId
201,2022-01-24T02:15:00Z,2,3.007,5cebf1de3d0f4a073c4bb95f
202,2022-01-24T02:30:00Z,2,3.086,5cebf1de3d0f4a073c4bb95f
203,2022-01-24T02:45:00Z,2,3.165,5cebf1de3d0f4a073c4bb95f
204,2022-01-24T03:00:00Z,2,3.245,5cebf1de3d0f4a073c4bb95f
205,2022-01-24T03:15:00Z,2,3.322,5cebf1de3d0f4a073c4bb95f
206,2022-01-24T03:30:00Z,2,3.396,5cebf1de3d0f4a073c4bb95f
207,2022-01-24T03:45:00Z,2,3.465,5cebf1de3d0f4a073c4bb95f
208,2022-01-24T04:00:00Z,2,3.527,5cebf1de3d0f4a073c4bb95f
209,2022-01-24T04:15:00Z,2,3.581,5cebf1de3d0f4a073c4bb95f
210,2022-01-24T04:30:00Z,2,3.626,5cebf1de3d0f4a073c4bb95f
211,2022-01-24T04:45:00Z,2,3.66,5cebf1de3d0f4a073c4bb95f
212,2022-01-24T05:00:00Z,2,3.682,5cebf1de3d0f4a073c4bb95f
213,2022-01-24T05:15:00Z,2,3.693,5cebf1de3d0f4a073c4bb95f
214,2022-01-24T05:30:00Z,2,3.691,5cebf1de3d0f4a073c4bb95f
215,2022-01-24T05:45:00Z,2,3.676,5cebf1de3d0f4a073c4bb95f
216,2022-01-24T06:00:00Z,2,3.649,5cebf1de3d0f4a073c4bb95f
217,2022-01-24T06:15:00Z,2,3.611,5cebf1de3d0f4a073c4bb95f
218,2022-01-24T06:30:00Z,2,3.562,5cebf1de3d0f4a073c4bb95f
219,2022-01-24T06:45:00Z,2,3.503,5cebf1de3d0f4a073c4bb95f
220,2022-01-24T07:00:00Z,2,3.436,5cebf1de3d0f4a073c4bb95f
221,2022-01-24T07:15:00Z,2,3.361,5cebf1de3d0f4a073c4bb95f
222,2022-01-24T07:30:00Z,2,3.28,5cebf1de3d0f4a073c4bb95f
223,2022-01-24T07:45:00Z,2,3.195,5cebf1de3d0f4a073c4bb95f
224,2022-01-24T08:00:00Z,2,3.105,5cebf1de3d0f4a073c4bb95f
225,2022-01-24T08:15:00Z,2,3.014,5cebf1de3d0f4a073c4bb95f
226,2022-01-24T08:30:00Z,2,2.921,5cebf1de3d0f4a073c4bb95f
227,2022-01-24T08:45:00Z,2,2.829,5cebf1de3d0f4a073c4bb95f
228,2022-01-24T09:00:00Z,2,2.739,5cebf1de3d0f4a073c4bb95f
229,2022-01-24T09:15:00Z,2,2.652,5cebf1de3d0f4a073c4bb95f
230,2022-01-24T09:30:00Z,2,2.57,5cebf1de3d0f4a073c4bb95f
231,2022-01-24T09:45:00Z,2,2.495,5cebf1de3d0f4a073c4bb95f
232,2022-01-24T10:00:00Z,2,2.429,5cebf1de3d0f4a073c4bb95f
233,2022-01-24T10:15:00Z,2,2.373,5cebf1de3d0f4a073c4bb95f
234,2022-01-24T10:30:00Z,2,2.328,5cebf1de3d0f4a073c4bb95f
235,2022-01-24T10:45:00Z,2,2.297,5cebf1de3d0f4a073c4bb95f
236,2022-01-24T11:00:00Z,2,2.28,5cebf1de3d0f4a073c4bb95f
237,2022-01-24T11:15:00Z,2,2.279,5cebf1de3d0f4a073c4bb95f
238,2022-01-24T11:30:00Z,2,2.294,5cebf1de3d0f4a073c4bb95f
239,2022-01-24T11:45:00Z,2,2.326,5cebf1de3d0f4a073c4bb95f
240,2022-01-24T12:00:00Z,2,2.374,5cebf1de3d0f4a073c4bb95f
241,2022-01-24T12:15:00Z,2,2.439,5cebf1de3d0f4a073c4bb95f
242,2022-01-24T12:30:00Z,2,2.519,5cebf1de3d0f4a073c4bb95f
243,2022-01-24T12:45:00Z,2,2.615,5cebf1de3d0f4a073c4bb95f
244,2022-01-24T13:00:00Z,2,2.724,5cebf1de3d0f4a073c4bb95f
245,2022-01-24T13:15:00Z,2,2.845,5cebf1de3d0f4a073c4bb95f
246,2022-01-24T13:30:00Z,2,2.977,5cebf1de3d0f4a073c4bb95f
247,2022-01-24T13:45:00Z,2,3.119,5cebf1de3d0f4a073c4bb95f
248,2022-01-24T14:00:00Z,2,3.267,5cebf1de3d0f4a073c4bb95f
249,2022-01-24T14:15:00Z,2,3.42,5cebf1de3d0f4a073c4bb95f
250,2022-01-24T14:30:00Z,2,3.576,5cebf1de3d0f4a073c4bb95f
251,2022-01-24T14:45:00Z,2,3.733,5cebf1de3d0f4a073c4bb95f
252,2022-01-24T15:00:00Z,2,3.888,5cebf1de3d0f4a073c4bb95f
253,2022-01-24T15:15:00Z,2,4.04,5cebf1de3d0f4a073c4bb95f
254,2022-01-24T15:30:00Z,2,4.186,5cebf1de3d0f4a073c4bb95f
255,2022-01-24T15:45:00Z,2,4.324,5cebf1de3d0f4a073c4bb95f
256,2022-01-24T16:00:00Z,2,4.454,5cebf1de3d0f4a073c4bb95f
257,2022-01-24T16:15:00Z,2,4.572,5cebf1de3d0f4a073c4bb95f
258,2022-01-24T16:30:00Z,2,4.677,5cebf1de3d0f4a073c4bb95f
259,2022-01-24T16:45:00Z,2,4.767,5cebf1de3d0f4a073c4bb95f
260,2022-01-24T17:00:00Z,2,4.842,5cebf1de3d0f4a073c4bb95f
261,2022-01-24T17:15:00Z,2,4.9,5cebf1de3d0f4a073c4bb95f
262,2022-01-24T17:30:00Z,2,4.94,5cebf1de3d0f4a073c4bb95f
263,2022-01-24T17:45:00Z,2,4.961,5cebf1de3d0f4a073c4bb95f
264,2022-01-24T18:00:00Z,2,4.965,5cebf1de3d0f4a073c4bb95f
265,2022-01-24T18:15:00Z,2,4.949,5cebf1de3d0f4a073c4bb95f
266,2022-01-24T18:30:00Z,2,4.917,5cebf1de3d0f4a073c4bb95f
267,2022-01-24T18:45:00Z,2,4.867,5cebf1de3d0f4a073c4bb95f
268,2022-01-24T19:00:00Z,2,4.801,5cebf1de3d0f4a073c4bb95f
269,2022-01-24T19:15:00Z,2,4.72,5cebf1de3d0f4a073c4bb95f
270,2022-01-24T19:30:00Z,2,4.626,5cebf1de3d0f4a073c4bb95f
271,2022-01-24T19:45:00Z,2,4.52,5cebf1de3d0f4a073c4bb95f
272,2022-01-24T20:00:00Z,2,4.403,5cebf1de3d0f4a073c4bb95f
273,2022-01-24T20:15:00Z,2,4.277,5cebf1de3d0f4a073c4bb95f
274,2022-01-24T20:30:00Z,2,4.144,5cebf1de3d0f4a073c4bb95f
275,2022-01-24T20:45:00Z,2,4.004,5cebf1de3d0f4a073c4bb95f
276,2022-01-24T21:00:00Z,2,3.859,5cebf1de3d0f4a073c4bb95f
277,2022-01-24T21:15:00Z,2,3.712,5cebf1de3d0f4a073c4bb95f
278,2022-01-24T21:30:00Z,2,3.562,5cebf1de3d0f4a073c4bb95f
279,2022-01-24T21:45:00Z,2,3.413,5cebf1de3d0f4a073c4bb95f
280,2022-01-24T22:00:00Z,2,3.265,5cebf1de3d0f4a073c4bb95f
281,2022-01-24T22:15:00Z,2,3.121,5cebf1de3d0f4a073c4bb95f
282,2022-01-24T22:30:00Z,2,2.983,5cebf1de3d0f4a073c4bb95f
283,2022-01-24T22:45:00Z,2,2.852,5cebf1de3d0f4a073c4bb95f
284,2022-01-24T23:00:00Z,2,2.73,5cebf1de3d0f4a073c4bb95f
285,2022-01-24T23:15:00Z,2,2.619,5cebf1de3d0f4a073c4bb95f
286,2022-01-24T23:30:00Z,2,2.52,5cebf1de3d0f4a073c4bb95f
287,2022-01-24T23:45:00Z,2,2.435,5cebf1de3d0f4a073c4bb95f
288,2022-01-25T00:00:00Z,2,2.364,5cebf1de3d0f4a073c4bb95f
289,2022-01-25T00:15:00Z,2,2.308,5cebf1de3d0f4a073c4bb95f
290,2022-01-25T00:30:00Z,2,2.268,5cebf1de3d0f4a073c4bb95f
291,2022-01-25T00:45:00Z,2,2.243,5cebf1de3d0f4a073c4bb95f
292,2022-01-25T01:00:00Z,2,2.234,5cebf1de3d0f4a073c4bb95f
293,2022-01-25T01:15:00Z,2,2.24,5cebf1de3d0f4a073c4bb95f
294,2022-01-25T01:30:00Z,2,2.26,5cebf1de3d0f4a073c4bb95f
295,2022-01-25T01:45:00Z,2,2.295,5cebf1de3d0f4a073c4bb95f
296,2022-01-25T02:00:00Z,2,2.342,5cebf1de3d0f4a073c4bb95f
297,2022-01-25T02:15:00Z,2,2.401,5cebf1de3d0f4a073c4bb95f
298,2022-01-25T02:30:00Z,2,2.47,5cebf1de3d0f4a073c4bb95f
299,2022-01-25T02:45:00Z,2,2.547,5cebf1de3d0f4a073c4bb95f
300,2022-01-25T03:00:00Z,2,2.631,5cebf1de3d0f4a073c4bb95f
301,2022-01-25T03:15:00Z,2,2.721,5cebf1de3d0f4a073c4bb95f
302,2022-01-25T03:30:00Z,2,2.815,5cebf1de3d0f4a073c4bb95f
303,2022-01-25T03:45:00Z,2,2.911,5cebf1de3d0f4a073c4bb95f
304,2022-01-25T04:00:00Z,2,3.007,5cebf1de3d0f4a073c4bb95f
305,2022-01-25T04:15:00Z,2,3.102,5cebf1de3d0f4a073c4bb95f
306,2022-01-25T04:30:00Z,2,3.194,5cebf1de3d0f4a073c4bb95f
307,2022-01-25T04:45:00Z,2,3.281,5cebf1de3d0f4a073c4bb95f
308,2022-01-25T05:00:00Z,2,3.363,5cebf1de3d0f4a073c4bb95f
309,2022-01-25T05:15:00Z,2,3.437,5cebf1de3d0f4a073c4bb95f
310,2022-01-25T05:30:00Z,2,3.503,5cebf1de3d0f4a073c4bb95f
311,2022-01-25T05:45:00Z,2,3.559,5cebf1de3d0f4a073c4bb95f
312,2022-01-25T06:00:00Z,2,3.604,5cebf1de3d0f4a073c4bb95f
313,2022-01-25T06:15:00Z,2,3.638,5cebf1de3d0f4a073c4bb95f
314,2022-01-25T06:30:00Z,2,3.661,5cebf1de3d0f4a073c4bb95f
315,2022-01-25T06:45:00Z,2,3.672,5cebf1de3d0f4a073c4bb95f
316,2022-01-25T07:00:00Z,2,3.672,5cebf1de3d0f4a073c4bb95f
317,2022-01-25T07:15:00Z,2,3.661,5cebf1de3d0f4a073c4bb95f
318,2022-01-25T07:30:00Z,2,3.64,5cebf1de3d0f4a073c4bb95f
319,2022-01-25T07:45:00Z,2,3.61,5cebf1de3d0f4a073c4bb95f
320,2022-01-25T08:00:00Z,2,3.572,5cebf1de3d0f4a073c4bb95f
321,2022-01-25T08:15:00Z,2,3.527,5cebf1de3d0f4a073c4bb95f
322,2022-01-25T08:30:00Z,2,3.477,5cebf1de3d0f4a073c4bb95f
